"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","137","263474","0.0-137.0","","565.8999999761581","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=894.3902188259231 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=517.1202188259231 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=760.1497811740769 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=382.879781174077 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","false","true","170.27","4","607.7866666666667","67.12021882592302","1.57","2","0","","",""
"html-keyboard-response","138","263977","0.0-138.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=894.3902188259231 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=517.1202188259231 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=760.1497811740769 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=382.879781174077 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","139","264134","0.0-139.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=486.73 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=553.8502188259231 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=517.1202188259231 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=419.609781174077 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=382.879781174077 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,471.25619459703444 480.7507387408272,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","140","264639","0.0-140.0","","503.2999999523163","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=553.8502188259231 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=517.1202188259231 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=419.609781174077 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=382.879781174077 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,471.25619459703444 480.7507387408272,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","false","true","170.27","4","607.7866666666667","67.12021882592302","1.57","2","0","","",""
"html-keyboard-response","141","265141","0.0-141.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=553.8502188259231 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=517.1202188259231 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=419.609781174077 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=382.879781174077 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,471.25619459703444 480.7507387408272,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","142","265297","0.0-142.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=894.3902188259231 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=517.1202188259231 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=760.1497811740769 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=382.879781174077 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","143","265679","0.0-143.0","","380.40000009536743","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=894.3902188259231 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=517.1202188259231 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=760.1497811740769 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=382.879781174077 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","true","true","170.27","4","607.7866666666667","67.12021882592302","1.57","2","0","","",""
"html-keyboard-response","144","266184","0.0-144.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=894.3902188259231 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=517.1202188259231 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=760.1497811740769 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=382.879781174077 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","145","266340","0.0-145.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=888.2883807508391 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=511.0183807508391 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=766.2516192491609 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=388.9816192491609 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","146","266842","0.0-146.0","","500.5","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=888.2883807508391 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=511.0183807508391 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=766.2516192491609 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=388.9816192491609 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","false","true","170.27","4","607.7866666666667","61.0183807508391","1.43","2","0","","",""
"html-keyboard-response","147","267344","0.0-147.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=888.2883807508391 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=511.0183807508391 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=766.2516192491609 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=388.9816192491609 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","148","267497","0.0-148.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=882.7412552280355 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=505.47125522803555 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=771.7987447719645 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=394.52874477196445 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","149","268220","0.0-149.0","","720.6000000238419","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=882.7412552280355 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=505.47125522803555 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=771.7987447719645 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=394.52874477196445 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","5f3xSjoiUwaWdW1k","","","false","false","true","170.27","4","607.7866666666667","55.47125522803554","1.3","2","0","","",""
"html-keyboard-response","150","268723","0.0-150.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=882.7412552280355 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=505.47125522803555 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=771.7987447719645 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=394.52874477196445 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","151","268876","0.0-151.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=899.3826317964462 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=522.1126317964462 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.1573682035538 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=377.8873682035538 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","152","269320","0.0-152.0","","442.10000002384186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=899.3826317964462 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=522.1126317964462 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.1573682035538 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=377.8873682035538 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","true","true","170.27","4","607.7866666666667","72.11263179644621","1.69","2","0","","",""
"html-keyboard-response","153","269823","0.0-153.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=899.3826317964462 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=522.1126317964462 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.1573682035538 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=377.8873682035538 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,428.74380540296556 821.2907387408271,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","154","269977","0.0-154.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=486.73 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=558.8426317964462 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=522.1126317964462 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=414.61736820355384 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=377.8873682035538 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","155","270465","0.0-155.0","","485.89999997615814","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=558.8426317964462 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=522.1126317964462 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=414.61736820355384 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=377.8873682035538 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","true","true","170.27","4","607.7866666666667","72.11263179644621","1.69","2","0","","",""
"html-keyboard-response","156","270966","0.0-156.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=558.8426317964462 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=522.1126317964462 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=414.61736820355384 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=377.8873682035538 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","157","271123","0.0-157.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=827.27 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=899.3826317964462 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=522.1126317964462 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.1573682035538 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=377.8873682035538 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","158","271577","0.0-158.0","","452.10000002384186","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=899.3826317964462 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=522.1126317964462 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.1573682035538 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=377.8873682035538 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","false","false","true","170.27","4","607.7866666666667","72.11263179644621","1.69","2","0","","",""
"html-keyboard-response","159","272078","0.0-159.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=899.3826317964462 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=522.1126317964462 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=755.1573682035538 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=827.27 cy=377.8873682035538 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""827.27,450 833.2492612591728,471.25619459703444 821.2907387408271,471.25619459703444"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","160","272235","0.0-160.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=486.73 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=552.2869379967693 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=515.5569379967693 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=421.1730620032307 cy=450 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=384.4430620032307 r=21.25619459703444 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","161","272642","0.0-161.0","","405.89999997615814","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=552.2869379967693 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=515.5569379967693 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=421.1730620032307 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=384.4430620032307 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","5f3xSjoiUwaWdW1k","","","true","true","true","170.27","4","607.7866666666667","65.55693799676928","1.54","2","0","","",""
"html-keyboard-response","162","273145","0.0-162.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=14.879336217924108 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=552.2869379967693 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=515.5569379967693 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=421.1730620032307 cy=450 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=486.73 cy=384.4430620032307 r=21.25619459703444 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""486.73,450 492.7092612591728,428.74380540296556 480.7507387408272,428.74380540296556"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
