"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","138","335099","0.0-138.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=934.5989103801581 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=528.4889103801581 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=777.6210896198419 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=371.51108961984187 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,425.1429244913573 849.1178289447963,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","139","335255","0.0-139.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=536.3789103801581 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=528.4889103801581 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=379.40108961984185 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=371.51108961984187 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","140","335947","0.0-140.0","","691.4000000059605","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=536.3789103801581 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=528.4889103801581 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=379.40108961984185 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=371.51108961984187 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","8GYhNwJamJ1CrFlS","","","true","true","true","199.11","4","690.1466666666666","78.48891038015816","1.57","2","0","","",""
"html-keyboard-response","141","336449","0.0-141.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=536.3789103801581 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=528.4889103801581 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=379.40108961984185 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=371.51108961984187 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","142","336601","0.0-142.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=559.9255834942056 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=552.0355834942056 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=355.85441650579435 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=347.96441650579436 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","143","336982","0.0-143.0","","379.5","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=559.9255834942056 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=552.0355834942056 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=355.85441650579435 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=347.96441650579436 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","false","true","199.11","4","690.1466666666666","102.03558349420561","2.05","2","0","","",""
"html-keyboard-response","144","337484","0.0-144.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=559.9255834942056 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=552.0355834942056 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=355.85441650579435 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=347.96441650579436 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","145","337636","0.0-145.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=559.9255834942056 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=552.0355834942056 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=355.85441650579435 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=347.96441650579436 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","146","338296","0.0-146.0","","658.9000000059605","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=559.9255834942056 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=552.0355834942056 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=355.85441650579435 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=347.96441650579436 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","true","true","199.11","4","690.1466666666666","102.03558349420561","2.05","2","0","","",""
"html-keyboard-response","147","338801","0.0-147.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=559.9255834942056 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=552.0355834942056 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=355.85441650579435 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=347.96441650579436 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","148","338956","0.0-148.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=856.11 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=958.1455834942057 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=552.0355834942056 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=754.0744165057944 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=347.96441650579436 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","149","339375","0.0-149.0","","416.59999999403954","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=958.1455834942057 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=552.0355834942056 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=754.0744165057944 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=347.96441650579436 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","false","false","true","199.11","4","690.1466666666666","102.03558349420561","2.05","2","0","","",""
"html-keyboard-response","150","339876","0.0-150.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=958.1455834942057 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=552.0355834942056 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=754.0744165057944 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=347.96441650579436 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","151","340029","0.0-151.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=856.11 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=948.8696213583687 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=542.7596213583687 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3503786416313 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=357.24037864163125 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","152","340437","0.0-152.0","","406.70000000298023","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=948.8696213583687 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=542.7596213583687 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3503786416313 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=357.24037864163125 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","false","false","true","199.11","4","690.1466666666666","92.75962135836873","1.86","2","0","","",""
"html-keyboard-response","153","340941","0.0-153.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=948.8696213583687 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=542.7596213583687 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=763.3503786416313 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=357.24037864163125 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","154","341098","0.0-154.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=856.11 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=940.436928507608 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=534.3269285076079 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=771.7830714923921 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=365.67307149239207 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","155","341696","0.0-155.0","","596.7000000029802","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=940.436928507608 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=534.3269285076079 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=771.7830714923921 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=365.67307149239207 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","false","false","true","199.11","4","690.1466666666666","84.32692850760793","1.69","2","0","","",""
"html-keyboard-response","156","342198","0.0-156.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=940.436928507608 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=534.3269285076079 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=771.7830714923921 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=856.11 cy=365.67307149239207 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""856.11,450 863.1021710552037,474.8570755086427 849.1178289447963,474.8570755086427"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","157","342353","0.0-157.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=534.5508440978253 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=526.6608440978254 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=381.2291559021746 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=373.33915590217464 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","158","342819","0.0-158.0","","463.80000001192093","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=534.5508440978253 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=526.6608440978254 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=381.2291559021746 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=373.33915590217464 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","true","true","199.11","4","690.1466666666666","76.66084409782539","1.54","2","0","","",""
"html-keyboard-response","159","343321","0.0-159.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=534.5508440978253 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=526.6608440978254 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=381.2291559021746 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=373.33915590217464 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","160","343475","0.0-160.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=527.5816764525686 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=519.6916764525686 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=388.19832354743147 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=380.3083235474315 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","161","344166","0.0-161.0","","690.0999999940395","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=527.5816764525686 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=519.6916764525686 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=388.19832354743147 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=380.3083235474315 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","8GYhNwJamJ1CrFlS","","","true","true","true","199.11","4","690.1466666666666","69.69167645256853","1.4","2","0","","",""
"html-keyboard-response","162","344668","0.0-162.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=527.5816764525686 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=519.6916764525686 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=388.19832354743147 cy=450 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=380.3083235474315 r=24.857075508642684 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,425.1429244913573 450.89782894479634,425.1429244913573"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","163","344825","0.0-163.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=17.39995285604988 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=457.89 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=521.246069502335 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=513.356069502335 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=394.533930497665 cy=450 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=457.89 cy=386.643930497665 r=24.857075508642684 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""457.89,450 464.8821710552036,474.8570755086427 450.89782894479634,474.8570755086427"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
