"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","137","564966","0.0-137.0","","450","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1175.4994375920444 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=629.9394375920444 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=995.6205624079555 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=450.0605624079555 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","true","false","188.56","6","568.4033333333333","89.9394375920445","2.85","2","0","","",""
"html-keyboard-response","138","565468","0.0-138.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1175.4994375920444 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=629.9394375920444 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=995.6205624079555 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=450.0605624079555 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","139","565621","0.0-139.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=790.2031250836769 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=621.7631250836769 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=626.6768749163232 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=458.2368749163232 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","140","565994","0.0-140.0","","371","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=790.2031250836769 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=621.7631250836769 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=626.6768749163232 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=458.2368749163232 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","188.56","6","568.4033333333333","81.76312508367681","2.59","2","0","","",""
"html-keyboard-response","141","566497","0.0-141.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=790.2031250836769 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=621.7631250836769 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=626.6768749163232 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=458.2368749163232 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","142","566649","0.0-142.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=782.7701137124335 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=614.3301137124334 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=634.1098862875666 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=465.66988628756656 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","143","567216","0.0-143.0","","565","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=782.7701137124335 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=614.3301137124334 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=634.1098862875666 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=465.66988628756656 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","188.56","6","568.4033333333333","74.33011371243346","2.36","2","0","","",""
"html-keyboard-response","144","567719","0.0-144.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=782.7701137124335 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=614.3301137124334 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=634.1098862875666 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=465.66988628756656 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","145","567873","0.0-145.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1153.1328306476667 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=607.5728306476668 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1017.9871693523331 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=472.42716935233324 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","146","568546","0.0-146.0","","671","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1153.1328306476667 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=607.5728306476668 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1017.9871693523331 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=472.42716935233324 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","false","false","188.56","6","568.4033333333333","67.57283064766678","2.14","2","0","","",""
"html-keyboard-response","147","569047","0.0-147.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1153.1328306476667 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=607.5728306476668 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1017.9871693523331 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=472.42716935233324 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","148","569200","0.0-148.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1146.9898460433333 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=601.4298460433334 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1024.1301539566666 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=478.57015395666656 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","149","569854","0.0-149.0","","652","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1146.9898460433333 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=601.4298460433334 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1024.1301539566666 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=478.57015395666656 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","false","false","188.56","6","568.4033333333333","61.42984604333343","1.95","2","0","","",""
"html-keyboard-response","150","570356","0.0-150.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1146.9898460433333 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=601.4298460433334 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1024.1301539566666 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=478.57015395666656 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","151","570508","0.0-151.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1141.4053145848486 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=595.8453145848486 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1029.7146854151513 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=484.15468541515145 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","152","571114","0.0-152.0","","604","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1141.4053145848486 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=595.8453145848486 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1029.7146854151513 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=484.15468541515145 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","true","false","188.56","6","568.4033333333333","55.845314584848566","1.77","2","0","","",""
"html-keyboard-response","153","571616","0.0-153.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1141.4053145848486 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=595.8453145848486 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1029.7146854151513 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=484.15468541515145 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,524.274950115001 1081.136622092599,524.274950115001"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","154","571770","0.0-154.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=759.2084678044079 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=590.7684678044078 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=657.6715321955922 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=489.2315321955922 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","155","572419","0.0-155.0","","648","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=759.2084678044079 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=590.7684678044078 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=657.6715321955922 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=489.2315321955922 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","188.56","6","568.4033333333333","50.768467804407784","1.61","2","0","","",""
"html-keyboard-response","156","572922","0.0-156.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=759.2084678044079 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=590.7684678044078 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=657.6715321955922 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=489.2315321955922 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","157","573074","0.0-157.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=708.44 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=754.5931525494617 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=586.1531525494617 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.2868474505384 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=493.8468474505384 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","158","573666","0.0-158.0","","592","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=754.5931525494617 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=586.1531525494617 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.2868474505384 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=493.8468474505384 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","true","false","false","188.56","6","568.4033333333333","46.153152549461616","1.46","2","0","","",""
"html-keyboard-response","159","574169","0.0-159.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=754.5931525494617 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=586.1531525494617 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=662.2868474505384 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=708.44 cy=493.8468474505384 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""708.44,540 712.8633779074008,555.725049884999 704.0166220925993,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","160","574322","0.0-160.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1920 height=1080>
    
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1085.56 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1127.5174114086014 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=581.9574114086015 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1043.6025885913984 cy=540 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=498.04258859139856 r=15.725049884998946 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","161","575099","0.0-161.0","","775","arrowdown","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1127.5174114086014 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=581.9574114086015 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1043.6025885913984 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=498.04258859139856 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","Vvl0QWLyd96zclSX","","","false","false","false","188.56","6","568.4033333333333","41.957411408601466","1.33","2","0","","",""
"html-keyboard-response","162","575602","0.0-162.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1920 height=1080>
    <circle cx=897 cy=540 r=11.00753491949926 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1127.5174114086014 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=581.9574114086015 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1043.6025885913984 cy=540 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1085.56 cy=498.04258859139856 r=15.725049884998946 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""1085.56,540 1089.9833779074008,555.725049884999 1081.136622092599,555.725049884999"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
