"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","response","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","92","258556","0.0-92.0","","392.89999997615814","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=626.6801033315535 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=601.4601033315535 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=323.75989666844663 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=298.5398966684466 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.22,450 479.48441766667537,465.1599483342233 470.9555823333247,465.1599483342233"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","UHB3ugGTmB1Cnwlb","","","true","false","false","181.78","6","416.88200000000006","151.4601033315534","4.99","1","0","","",""
"html-keyboard-response","93","259059","0.0-93.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=626.6801033315535 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=601.4601033315535 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=323.75989666844663 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=298.5398966684466 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.22,450 479.48441766667537,465.1599483342233 470.9555823333247,465.1599483342233"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","94","259212","0.0-94.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=838.78 cy=450 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=990.2401033315534 cy=450 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.78 cy=601.4601033315535 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.3198966684465 cy=450 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.78 cy=298.5398966684466 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.78,450 843.0444176666754,434.8400516657767 834.5155823333246,434.8400516657767"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","95","259590","0.0-95.0","","376","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=990.2401033315534 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.78 cy=601.4601033315535 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.3198966684465 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.78 cy=298.5398966684466 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.78,450 843.0444176666754,434.8400516657767 834.5155823333246,434.8400516657767"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","UHB3ugGTmB1Cnwlb","","","false","true","false","181.78","6","416.88200000000006","151.4601033315534","4.99","1","0","","",""
"html-keyboard-response","96","260095","0.0-96.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=990.2401033315534 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.78 cy=601.4601033315535 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=687.3198966684465 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=838.78 cy=298.5398966684466 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""838.78,450 843.0444176666754,434.8400516657767 834.5155823333246,434.8400516657767"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","97","260250","0.0-97.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=475.22 cy=450 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=626.6801033315535 cy=450 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=601.4601033315535 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=323.75989666844663 cy=450 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=298.5398966684466 r=15.159948334223309 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.22,450 479.48441766667537,465.1599483342233 470.9555823333247,465.1599483342233"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","98","260584","0.0-98.0","","332.60000002384186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=10.611963833956315 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=626.6801033315535 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=601.4601033315535 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=323.75989666844663 cy=450 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=475.22 cy=298.5398966684466 r=15.159948334223309 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""475.22,450 479.48441766667537,465.1599483342233 470.9555823333247,465.1599483342233"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","UHB3ugGTmB1Cnwlb","","","true","false","false","181.78","6","416.88200000000006","151.4601033315534","4.99","1","0.64","","",""
"html-keyboard-response","99","262560","0.0-99.0","","1974.8999999761581","arrowdown","<div id=""continue""> 
<h2 class=""bolded-blue"">Great Job! You have completed half of the study!</h2>
<p>Before you start the session 2, let&#39;s measure your viewing distance again using the virtual chinrest.</p>
<p>Please press the <b>down</b> arrow key to continue. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"virtual-chinrest","100","287700","0.0-100.0","","25137.900000095367","","","","","85.6","53.98","340","3.97","453.3","10.787605939186294","31.517651081871655","45.688683977730186","28.555427486081367","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","101","289652","0.0-101.0","","1946.3999999761581","arrowdown","<div><h2 class=""bolded-blue"">Alright, let&#39;s do the peripheral vision test one more time!</h2>
<p>Please do not move around and keep your eye on the <b>black dot</b> all the time. Click <b>up</b> or <b>down</b> to indicate the opening
    of the center circle. The test is difficult for everyone, so if you are not sure, just take your best guess! </p> 
    <p>Now, press the <b>down</b> arrow key to start the task when you are ready!</p></div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","102","290154","0.0-102.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=619.9601033315535 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=601.4601033315535 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=317.0398966684466 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=298.5398966684466 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","103","290305","0.0-103.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=468.5 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=591.025 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=572.525 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=345.975 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=327.475 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","104","290757","0.0-104.0","","450.7000000476837","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=591.025 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=572.525 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=345.975 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=327.475 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","UHB3ugGTmB1Cnwlb","","","true","false","false","188.5","6","455.13999999999993","122.525","3.89","2","0","","",""
"html-keyboard-response","105","291261","0.0-105.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=591.025 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=572.525 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=345.975 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=327.475 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","106","291414","0.0-106.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=845.5 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1002.560632279238 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=607.060632279238 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=688.439367720762 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=292.939367720762 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""845.5,450 849.9218684715058,434.280316139619 841.0781315284942,434.280316139619"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","107","291708","0.0-107.0","","292.7000000476837","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1002.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=688.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""845.5,450 849.9218684715058,434.280316139619 841.0781315284942,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","UHB3ugGTmB1Cnwlb","","","false","true","false","188.5","6","455.13999999999993","157.06063227923798","4.99","2","0","","",""
"html-keyboard-response","108","292210","0.0-108.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1002.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=688.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""845.5,450 849.9218684715058,434.280316139619 841.0781315284942,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","109","292363","0.0-109.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=468.5 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,434.280316139619 464.0781315284941,434.280316139619"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","110","292635","0.0-110.0","","271.10000002384186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,434.280316139619 464.0781315284941,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","UHB3ugGTmB1Cnwlb","","","true","true","false","188.5","6","455.13999999999993","157.06063227923798","4.99","2","0","","",""
"html-keyboard-response","111","293137","0.0-111.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,434.280316139619 464.0781315284941,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","112","293291","0.0-112.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=468.5 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","113","293603","0.0-113.0","","311.6999999284744","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","UHB3ugGTmB1Cnwlb","","","true","false","false","188.5","6","455.13999999999993","157.06063227923798","4.99","2","0","","",""
"html-keyboard-response","114","294105","0.0-114.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,465.719683860381 464.0781315284941,465.719683860381"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","115","294261","0.0-115.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=845.5 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=1002.560632279238 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=607.060632279238 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=688.439367720762 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=292.939367720762 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""845.5,450 849.9218684715058,434.280316139619 841.0781315284942,434.280316139619"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","116","294570","0.0-116.0","","308.10000002384186","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1002.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=688.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""845.5,450 849.9218684715058,434.280316139619 841.0781315284942,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","UHB3ugGTmB1Cnwlb","","","false","true","false","188.5","6","455.13999999999993","157.06063227923798","4.99","2","0","","",""
"html-keyboard-response","117","295071","0.0-117.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=1002.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=688.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=845.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""845.5,450 849.9218684715058,434.280316139619 841.0781315284942,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","118","295222","0.0-118.0","","null","null","
    <div style="" display: block;  position: relative;"">
    <svg width=1440 height=900>
    
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=468.5 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,434.280316139619 464.0781315284941,434.280316139619"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","119","295575","0.0-119.0","","351.7000000476837","arrowup","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,434.280316139619 464.0781315284941,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","UHB3ugGTmB1Cnwlb","","","true","true","false","188.5","6","455.13999999999993","157.06063227923798","4.99","2","0","","",""
"html-keyboard-response","120","296076","0.0-120.0","","null","null","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1440 height=900>
    <circle cx=657 cy=450 r=11.003778702266708 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=625.560632279238 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=607.060632279238 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.439367720762 cy=450 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=468.5 cy=292.939367720762 r=15.71968386038101 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""468.5,450 472.9218684715059,434.280316139619 464.0781315284941,434.280316139619"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
